,PRODUCT TYPE,COUNTRY,MEASURE,Year,Total Imports,Population,Total Imports Per Capita
0,Total cocoa and products,Canada,Million dollars,2023,2031.6,343477335,0.5914800753883804
1,,Cote d'Ivoire,Million dollars,2023,701.9,343477335,0.2043511837542352
2,,Mexico,Million dollars,2023,612.0,343477335,0.17817769548025636
3,,Ghana,Million dollars,2023,265.0,343477335,0.07715210670305218
4,,Malaysia,Million dollars,2023,250.2,343477335,0.07284323432869304
5,,Ecuador,Million dollars,2023,240.1,343477335,0.06990272007321822
6,,Netherlands,Million dollars,2023,235.8,343477335,0.06865081796445172
7,,Rest of world,Million dollars,2023,1815.8,343477335,0.5286520579298194
8,,World,Million dollars,2023,6152.4,343477335,1.7912098916221066
9,,World (quantity),"1,000 metric tons",2023,1338.9,343477335,0.389807379866855
10,,Ecuador,Million dollars,2023,171.1,343477335,0.0498140583278952
11,,Ghana,Million dollars,2023,146.7,343477335,0.0427102417107085
12,,Dominican Republic,Million dollars,2023,39.6,343477335,0.011529145001663648
13,,Papua New Guinea,Million dollars,2023,25.1,343477335,0.007307614634892867
14,,Nigeria,Million dollars,2023,9.7,343477335,0.002824058245357004
15,,Rest of world,Million dollars,2023,16.0,343477335,0.004658240404712585
16,,World,Million dollars,2023,769.3,343477335,0.22397402145908696
17,,World (quantity),"1,000 metric tons",2023,269.1,343477335,0.07834578080675979
18,"Cocoa paste, butter, and powder",Cote d'Ivoire,Million dollars,2023,300.1,343477335,0.08737112159089043
19,,Malaysia,Million dollars,2023,215.1,343477335,0.0626242194408548
20,,Netherlands,Million dollars,2023,207.3,343477335,0.06035332724355742
21,,Ghana,Million dollars,2023,118.0,343477335,0.03435452298475531
22,,Ecuador,Million dollars,2023,64.6,343477335,0.018807645634027058
23,,Canada,Million dollars,2023,54.7,343477335,0.01592535938361115
24,,Spain,Million dollars,2023,38.5,343477335,0.011208890973839657
25,,Rest of world,Million dollars,2023,225.3,343477335,0.06559384769885908
26,,World,Million dollars,2023,1454.3,343477335,0.4234049387858445
27,,World (quantity),"1,000 metric tons",2023,364.0,343477335,0.1059749692072113
28,Chocolate,Canada,Million dollars,2023,1976.9,343477335,0.5755547160047693
29,,Mexico,Million dollars,2023,598.2,343477335,0.17415996313119178
30,,Germany,Million dollars,2023,186.0,343477335,0.0541520447047838
31,,Poland,Million dollars,2023,140.7,343477335,0.040963401558941286
32,,Italy,Million dollars,2023,97.1,343477335,0.0282696964560995
33,,Switzerland,Million dollars,2023,90.6,343477335,0.02637728629168501
34,,Croatia,Million dollars,2023,65.8,343477335,0.019157013664380503
35,,Rest of world,Million dollars,2023,569.7,343477335,0.16586247241029747
36,,World,Million dollars,2023,3928.5,343477335,1.1437435893695869
37,,World (quantity),"1,000 metric tons",2023,705.8,343477335,0.20548662985288388
38,"Total coffee, tea, and spices",Colombia,Million dollars,2023,1560.8,343477335,0.4544113514797126
39,,Brazil,Million dollars,2023,1541.4,343477335,0.4487632349889986
40,,Rest of world,Million dollars,2023,4494.2,343477335,1.308441501678706
41,,World,Million dollars,2023,11275.6,343477335,3.282778469211076
42,,World (quantity),"1,000 metric tons",2023,2129.9,343477335,0.6200991398748333
43,"Coffee beans, unroasted",Brazil,Million dollars,2023,1347.5,343477335,0.392311184084388
44,,Colombia,Million dollars,2023,1311.5,343477335,0.38183014317378466
45,,Honduras,Million dollars,2023,462.1,343477335,0.13453580568860535
46,,Guatemala,Million dollars,2023,456.7,343477335,0.13296364955201484
47,,Nicaragua,Million dollars,2023,358.5,343477335,0.10437369906809135
48,,Vietnam,Million dollars,2023,344.1,343477335,0.10018128270385002
49,,Rest of world,Million dollars,2023,1643.9,343477335,0.4786050875816886
50,,World,Million dollars,2023,5924.3,343477335,1.7248008518524227
51,"Coffee, roasted and instant",Switzerland,Million dollars,2023,1120.3,343477335,0.3261641703374693
52,,Canada,Million dollars,2023,564.0,343477335,0.1642029742661186
53,,Italy,Million dollars,2023,136.1,343477335,0.039624157442586426
54,,Colombia,Million dollars,2023,67.6,343477335,0.019681065709910666
55,,Mexico,Million dollars,2023,50.5,343477335,0.014702571277374095
56,,Rest of world,Million dollars,2023,133.5,343477335,0.038867193376820625
57,,World,Million dollars,2023,2072.0,343477335,0.6032421324102797
58,,World (quantity),"1,000 metric tons",2023,113.0,343477335,0.03289882285828263
59,Coffee extracts and preparations,Mexico,Million dollars,2023,190.7,343477335,0.055520402823668116
60,,Brazil,Million dollars,2023,149.0,343477335,0.043379863768885946
61,,India,Million dollars,2023,54.6,343477335,0.015896245381081694
62,,Rest of world,Million dollars,2023,210.9,343477335,0.061401431334617756
63,,World,Million dollars,2023,777.3,343477335,0.22630314166144325
64,,World (quantity),"1,000 metric tons",2023,76.7,343477335,0.022330439940090954
65,Tea and mate,Japan,Million dollars,2023,108.2,343477335,0.031501350736868855
66,,China ,Million dollars,2023,98.1,343477335,0.028560836481394035
67,,Canada,Million dollars,2023,92.2,343477335,0.026843110332156268
68,,Rest of world,Million dollars,2023,371.1,343477335,0.10804206338680251
69,,World,Million dollars,2023,741.4,343477335,0.21585121475336938
70,,World (quantity),"1,000 metric tons",2023,182.6,343477335,0.05316216861878237
71,Spices,India,Million dollars,2023,304.4,343477335,0.08862302369965691
72,,Vietnam,Million dollars,2023,298.9,343477335,0.08702175356053696
73,,China ,Million dollars,2023,165.7,343477335,0.0482419021913047
74,,Madagascar ,Million dollars,2023,150.7,343477335,0.04387480181188665
75,,Spain,Million dollars,2023,133.7,343477335,0.03892542138187953
76,,Peru,Million dollars,2023,124.4,343477335,0.036217819146640344
77,,Indonesia,Million dollars,2023,116.5,343477335,0.03391781294681351
78,,Rest of world,Million dollars,2023,326.9,343477335,0.09517367426878398
79,,World,Million dollars,2023,1760.6,343477335,0.5125811285335611
80,,World (quantity),"1,000 metric tons",2023,481.5,343477335,0.14018392217931935
81,Total sweeteners and candy,Mexico,Million dollars,2023,2161.4,343477335,0.6292700506716112
82,,Canada,Million dollars,2023,1043.9,343477335,0.30392107240496674
83,,Brazil,Million dollars,2023,637.3,343477335,0.1855435381202081
84,,Germany,Million dollars,2023,279.6,343477335,0.08140275107235243
85,,Turkey,Million dollars,2023,237.4,343477335,0.06911664200492297
86,,Guatemala,Million dollars,2023,231.2,343477335,0.06731157384809684
87,,Colombia,Million dollars,2023,199.1,343477335,0.05796597903614222
88,,Argentina,Million dollars,2023,194.4,343477335,0.0565976209172579
89,,Rest of world,Million dollars,2023,2209.5,343477335,0.6432738858882785
90,,World,Million dollars,2023,7193.8,343477335,2.094403113963837
91,,World (quantity),"1,000 metric tons",2023,4744.0,343477335,1.3811682799972813
92,"Sugar, cane and beet",Mexico,Million dollars,2023,804.5,343477335,0.23422215034945465
93,,Brazil,Million dollars,2023,505.1,343477335,0.1470548267762704
94,,Guatemala,Million dollars,2023,215.1,343477335,0.0626242194408548
95,,El Salvador,Million dollars,2023,157.9,343477335,0.04597100999400732
96,,Colombia,Million dollars,2023,155.0,343477335,0.04512670392065316
97,,Dominican Republic,Million dollars,2023,139.4,343477335,0.040584919526058395
98,,Australia,Million dollars,2023,95.2,343477335,0.02771653040803988
99,,Rest of world,Million dollars,2023,537.0,343477335,0.15634219358316612
100,,World,Million dollars,2023,2609.2,343477335,0.7596425539985047
101,,World (quantity),"1,000 metric tons",2023,3104.5,343477335,0.9038442085268886
102,Other sweeteners and syrups,Canada,Million dollars,2023,414.5,343477335,0.1206775404845854
103,,Mexico,Million dollars,2023,181.0,343477335,0.05269634457831111
104,,India,Million dollars,2023,161.6,343477335,0.04704822808759711
105,,Argentina,Million dollars,2023,128.0,343477335,0.03726592323770068
106,,Brazil,Million dollars,2023,76.5,343477335,0.022272211935032045
107,,New Zealand,Million dollars,2023,51.5,343477335,0.014993711302668631
108,,Rest of world,Million dollars,2023,429.3,343477335,0.12498641285894453
109,,World,Million dollars,2023,1442.4,343477335,0.4199403724848395
110,,World (quantity),"1,000 metric tons",2023,772.1,343477335,0.22478921352991166
111,Confections ,Mexico,Million dollars,2023,1175.9,343477335,0.34235155574384557
112,,Canada,Million dollars,2023,615.1,343477335,0.17908022955866942
113,,Germany,Million dollars,2023,263.9,343477335,0.07683185267522818
114,,Turkey,Million dollars,2023,210.4,343477335,0.06125586132197049
115,,Spain,Million dollars,2023,145.3,343477335,0.042302645675296166
116,,China ,Million dollars,2023,133.8,343477335,0.038954535384408996
117,,Switzerland,Million dollars,2023,76.6,343477335,0.022301325937561498
118,,Thailand,Million dollars,2023,65.2,343477335,0.018982329649203784
119,,Rest of world,Million dollars,2023,456.0,343477335,0.13275985153430866
120,,World,Million dollars,2023,3142.2,343477335,0.9148201874804928
121,,World (quantity),"1,000 metric tons",2023,867.4,343477335,0.252534857940481
122,"Sauces, soups, prepared foods",Singapore,Million dollars,2023,3047.3,343477335,0.8871909990800412
123,,Canada,Million dollars,2023,1831.3,343477335,0.5331647283218848
124,,Italy,Million dollars,2023,782.0,343477335,0.22767149978032758
125,,Mexico,Million dollars,2023,750.4,343477335,0.2184714749810202
126,,China ,Million dollars,2023,537.9,343477335,0.1566042196059312
127,,Thailand,Million dollars,2023,307.8,343477335,0.08961289978565834
128,,Germany,Million dollars,2023,218.8,343477335,0.0637014375344446
129,,South Korea,Million dollars,2023,214.1,343477335,0.06233307941556027
130,,Rest of world,Million dollars,2023,2444.5,343477335,0.7116917918324945
131,,World,Million dollars,2023,10134.1,343477335,2.950442130337363
132,,World (quantity),"1,000 metric tons",2023,2101.1,343477335,0.6117143071463507
133,Essential oils,Ireland,Million dollars,2023,3508.7,343477335,1.0215230067509404
134,,Brazil,Million dollars,2023,201.9,343477335,0.05878117110696693
135,,Mexico,Million dollars,2023,199.8,343477335,0.0581697770538484
136,,India,Million dollars,2023,179.9,343477335,0.05237609055048712
137,,France,Million dollars,2023,107.0,343477335,0.03115198270651541
138,,Canada,Million dollars,2023,98.9,343477335,0.028793748501629662
139,,Italy,Million dollars,2023,77.9,343477335,0.022679807970444398
140,,China ,Million dollars,2023,63.0,343477335,0.018341821593555803
141,,Rest of world,Million dollars,2023,480.7,343477335,0.1399510101590837
142,,World,Million dollars,2023,4917.8,343477335,1.4317684163934719
143,,World (quantity),"1,000 metric tons",2023,145.1,343477335,0.042244417670237254
144,Animal and other fats,Canada,Million dollars,2023,582.6,343477335,0.169618178736597
145,,Australia,Million dollars,2023,312.9,343477335,0.09109771391466047
146,,Brazil,Million dollars,2023,246.3,343477335,0.07170778823004435
147,,Mexico,Million dollars,2023,107.3,343477335,0.03123932471410377
148,,Vietnam,Million dollars,2023,103.1,343477335,0.03001653660786672
149,,Uruguay,Million dollars,2023,93.0,343477335,0.0270760223523919
150,,Argentina,Million dollars,2023,87.6,343477335,0.0255038662158014
151,,Norway,Million dollars,2023,87.3,343477335,0.02541652420821304
152,,Rest of world,Million dollars,2023,393.6,343477335,0.11459271395592958
153,,World,Million dollars,2023,2013.7,343477335,0.5862686689356083
154,,World (quantity),"1,000 metric tons",2023,1149.8,343477335,0.3347528010836581
155,Other edible products,India,Million dollars,2023,442.9,343477335,0.12894591720295023
156,,China ,Million dollars,2023,396.2,343477335,0.11534967802169538
157,,Canada,Million dollars,2023,217.1,343477335,0.06320649949144388
158,,Mexico,Million dollars,2023,185.5,343477335,0.05400647469213653
159,,France,Million dollars,2023,179.5,343477335,0.05225963454036931
160,,Spain,Million dollars,2023,115.4,343477335,0.033597558918989516
161,,Italy,Million dollars,2023,100.4,343477335,0.029230458539571468
162,,Germany,Million dollars,2023,86.9,343477335,0.025300068198095226
163,,Rest of world,Million dollars,2023,602.3,343477335,0.17535363723489933
164,,World,Million dollars,2023,2326.2,343477335,0.6772499268401508
165,,World (quantity),"1,000 metric tons",2023,336.2,343477335,0.09788127650402319
166,Total dairy products,Italy,Million dollars,2023,473.4,343477335,0.1378256879744336
167,,Ireland,Million dollars,2023,436.7,343477335,0.1271408490461241
168,,New Zealand,Million dollars,2023,402.8,343477335,0.11727120218863932
169,,France,Million dollars,2023,274.1,343477335,0.07980148093323247
170,,Canada,Million dollars,2023,201.4,343477335,0.05863560109431966
171,,Mexico,Million dollars,2023,192.3,343477335,0.05598622686413938
172,,Netherlands,Million dollars,2023,155.2,343477335,0.04518493192571207
173,,Spain,Million dollars,2023,145.9,343477335,0.04247732969047288
174,,Rest of world,Million dollars,2023,759.6,343477335,0.22114996321372996
175,,World,Million dollars,2023,3041.4,343477335,0.8854732729308035
176,,World (quantity),"1,000 metric tons",2023,416.8,343477335,0.12134716254276283
177,"Cheese, fresh or processed",Italy,Million dollars,2023,469.5,343477335,0.1366902418757849
178,,France,Million dollars,2023,202.8,343477335,0.05904319712973201
179,,Spain,Million dollars,2023,145.4,343477335,0.04233175967782561
180,,Netherlands,Million dollars,2023,130.1,343477335,0.0378773172908192
181,,Switzerland,Million dollars,2023,118.4,343477335,0.03447097899487313
182,,Ireland,Million dollars,2023,88.3,343477335,0.025707664233507576
183,,United Kingdom,Million dollars,2023,75.5,343477335,0.02198107190973751
184,,Rest of world,Million dollars,2023,525.8,343477335,0.1530814252998673
185,,World,Million dollars,2023,1755.8,343477335,0.5111836564121472
186,,World (quantity),"1,000 metric tons",2023,192.5,343477335,0.05604445486919828
187,"Yogurt, buttermilk, or whey",New Zealand,Million dollars,2023,291.5,343477335,0.0848673173733574
188,,Canada,Million dollars,2023,113.2,343477335,0.03295705086334154
189,,France,Million dollars,2023,46.0,343477335,0.013392441163548681
190,,Denmark,Million dollars,2023,28.1,343477335,0.008181034710776476
191,,Germany,Million dollars,2023,22.7,343477335,0.0066088785741859795
192,,Mexico,Million dollars,2023,7.6,343477335,0.0022126641922384778
193,,Chile,Million dollars,2023,5.4,343477335,0.0015721561365904973
194,,Rest of world,Million dollars,2023,10.3,343477335,0.0029987422605337265
195,,World,Million dollars,2023,524.8,343477335,0.15279028527457275
196,,World (quantity),"1,000 metric tons",2023,99.4,343477335,0.028939318514276932
197,Milk and cream,Mexico,Million dollars,2023,101.1,343477335,0.029434256557277643
198,,Chile,Million dollars,2023,38.8,343477335,0.011296232981428017
199,,Netherlands,Million dollars,2023,22.7,343477335,0.0066088785741859795
200,,Canada,Million dollars,2023,15.7,343477335,0.004570898397124224
201,,New Zealand,Million dollars,2023,10.6,343477335,0.0030860842681220873
202,,Peru,Million dollars,2023,5.7,343477335,0.0016594981441788582
203,,Rest of world,Million dollars,2023,24.3,343477335,0.007074702614657238
204,,World,Million dollars,2023,218.9,343477335,0.06373055153697404
205,,World (quantity),"1,000 metric tons",2023,51.8,343477335,0.015081053310256992
206,Butter or spreads,Ireland,Million dollars,2023,345.1,343477335,0.10047242272914456
207,,New Zealand,Million dollars,2023,93.9,343477335,0.027338048375156982
208,,Mexico,Million dollars,2023,44.8,343477335,0.013043073133195237
209,,France,Million dollars,2023,25.1,343477335,0.007307614634892867
210,,India,Million dollars,2023,11.7,343477335,0.0034063382959460776
211,,Chile,Million dollars,2023,3.1,343477335,0.0009025340784130632
212,,Rest of world,Million dollars,2023,18.2,343477335,0.005298748460360565
213,,World,Million dollars,2023,541.9,343477335,0.15776877970710934
214,,World (quantity),"1,000 metric tons",2023,73.0,343477335,0.021253221846501167
215,Total cocoa and products,Canada,Million dollars,2022,1933.0,341534046,0.5659757856175779
216,,Cote d'Ivoire,Million dollars,2022,773.8,341534046,0.22656599219393783
217,,Mexico,Million dollars,2022,624.6,341534046,0.1828807427298185
218,,Ghana,Million dollars,2022,273.0,341534046,0.07993346584252393
219,,Malaysia,Million dollars,2022,229.9,341534046,0.0673139333230632
220,,Ecuador,Million dollars,2022,218.3,341534046,0.06391749301620138
221,,Netherlands,Million dollars,2022,267.7,341534046,0.0783816439781819
222,,Rest of world,Million dollars,2022,1728.6,341534046,0.5061281650380471
223,,World,Million dollars,2022,6048.9,341534046,1.771097221739352
224,,World (quantity),"1,000 metric tons",2022,1513.2,341534046,0.4430597820985613
225,,Ecuador,Million dollars,2022,170.2,341534046,0.04983397760585192
226,,Ghana,Million dollars,2022,139.2,341534046,0.04075728368234187
227,,Dominican Republic,Million dollars,2022,55.6,341534046,0.016279489746682533
228,,Papua New Guinea,Million dollars,2022,13.9,341534046,0.004069872436670633
229,,Nigeria,Million dollars,2022,16.3,341534046,0.004772584224297217
230,,Rest of world,Million dollars,2022,55.4,341534046,0.016220930431046984
231,,World,Million dollars,2022,898.9,341534046,0.26319484412397354
232,,World (quantity),"1,000 metric tons",2022,343.3,341534046,0.1005170652884193
233,"Cocoa paste, butter, and powder",Cote d'Ivoire,Million dollars,2022,285.6,341534046,0.08362270272756352
234,,Malaysia,Million dollars,2022,207.6,341534046,0.060784569629699525
235,,Netherlands,Million dollars,2022,246.1,341534046,0.07205723788954264
236,,Ghana,Million dollars,2022,133.5,341534046,0.03908834318672874
237,,Ecuador,Million dollars,2022,44.6,341534046,0.013058727386727354
238,,Canada,Million dollars,2022,52.3,341534046,0.015313261038695979
239,,Spain,Million dollars,2022,33.1,341534046,0.009691566737683305
240,,Rest of world,Million dollars,2022,293.9,341534046,0.08605291432643876
241,,World,Million dollars,2022,1493.6,341534046,0.4373209691662775
242,,World (quantity),"1,000 metric tons",2022,447.3,341534046,0.1309679094189046
243,Chocolate,Canada,Million dollars,2022,1880.7,341534046,0.550662524578882
244,,Mexico,Million dollars,2022,560.8,341534046,0.16420032104207846
245,,Germany,Million dollars,2022,162.8,341534046,0.04766728292733662
246,,Poland,Million dollars,2022,136.2,341534046,0.03987889394780864
247,,Italy,Million dollars,2022,103.8,341534046,0.030392284814849763
248,,Switzerland,Million dollars,2022,81.5,341534046,0.023862921121486084
249,,Croatia,Million dollars,2022,32.1,341534046,0.009398770159505562
250,,Rest of world,Million dollars,2022,518.0,341534046,0.15166862749607107
251,,World,Million dollars,2022,3655.8,341534046,1.0704057305021941
252,,World (quantity),"1,000 metric tons",2022,722.5,341534046,0.21154552773341959
253,"Total coffee, tea, and spices",Colombia,Million dollars,2022,2132.0,341534046,0.6242423046749489
254,,Brazil,Million dollars,2022,2266.7,341534046,0.6636820037554908
255,,Rest of world,Million dollars,2022,4959.8,341534046,1.4522124684459716
256,,World,Million dollars,2022,12979.9,341534046,3.800470305089291
257,,World (quantity),"1,000 metric tons",2022,2413.7,341534046,0.7067231007476191
258,"Coffee beans, unroasted",Brazil,Million dollars,2022,2051.5,341534046,0.6006721801316405
259,,Colombia,Million dollars,2022,1849.8,341534046,0.5416151103131897
260,,Honduras,Million dollars,2022,396.5,341534046,0.11609384324747525
261,,Guatemala,Million dollars,2022,536.5,341534046,0.15708536419235933
262,,Nicaragua,Million dollars,2022,369.2,341534046,0.10810049666322286
263,,Vietnam,Million dollars,2022,322.7,341534046,0.09448545577795779
264,,Rest of world,Million dollars,2022,2087.4,341534046,0.6111835772882215
265,,World,Million dollars,2022,7613.6,341534046,2.229236027614067
266,"Coffee, roasted and instant",Switzerland,Million dollars,2022,851.9,341534046,0.24943340494961957
267,,Canada,Million dollars,2022,613.9,341534046,0.17974781934331666
268,,Italy,Million dollars,2022,136.5,341534046,0.03996673292126197
269,,Colombia,Million dollars,2022,81.3,341534046,0.023804361805850535
270,,Mexico,Million dollars,2022,32.3,341534046,0.00945732947514111
271,,Rest of world,Million dollars,2022,138.7,341534046,0.040610885393253
272,,World,Million dollars,2022,1854.6,341534046,0.5430205338884428
273,,World (quantity),"1,000 metric tons",2022,112.3,341534046,0.03288105572936058
274,Coffee extracts and preparations,Mexico,Million dollars,2022,138.7,341534046,0.040610885393253
275,,Brazil,Million dollars,2022,150.5,341534046,0.04406588501575038
276,,India,Million dollars,2022,55.5,341534046,0.016250210088864757
277,,Rest of world,Million dollars,2022,232.5,341534046,0.06807520442632534
278,,World,Million dollars,2022,767.4,341534046,0.22469209409360028
279,,World (quantity),"1,000 metric tons",2022,89.1,341534046,0.026088175115636936
280,Tea and mate,Japan,Million dollars,2022,84.7,341534046,0.024799870171654862
281,,China ,Million dollars,2022,115.8,341534046,0.03390584375298268
282,,Canada,Million dollars,2022,88.5,341534046,0.02591249716873029
283,,Rest of world,Million dollars,2022,382.5,341534046,0.11199469115298684
284,,World,Million dollars,2022,754.4,341534046,0.2208857385772896
285,,World (quantity),"1,000 metric tons",2022,199.7,341534046,0.05847147666209535
286,Spices,India,Million dollars,2022,285.9,341534046,0.08371054170101681
287,,Vietnam,Million dollars,2022,390.8,341534046,0.11442490275186211
288,,China ,Million dollars,2022,153.6,341534046,0.044973554408101385
289,,Madagascar ,Million dollars,2022,286.5,341534046,0.08388621964792348
290,,Spain,Million dollars,2022,119.3,341534046,0.034930631776604784
291,,Peru,Million dollars,2022,96.5,341534046,0.028254869794152235
292,,Indonesia,Million dollars,2022,174.8,341534046,0.05118084186546954
293,,Rest of world,Million dollars,2022,377.2,341534046,0.1104428692886448
294,,World,Million dollars,2022,1990.0,341534046,0.5826651905737094
295,,World (quantity),"1,000 metric tons",2022,499.9,341534046,0.1463690094310539
296,Total sweeteners and candy,Mexico,Million dollars,2022,2142.8,341534046,0.6274045077192686
297,,Canada,Million dollars,2022,1006.1,341534046,0.2945826373046276
298,,Brazil,Million dollars,2022,386.2,341534046,0.11307803849224449
299,,Germany,Million dollars,2022,273.1,341534046,0.07996274550034173
300,,Turkey,Million dollars,2022,202.3,341534046,0.05923274776535748
301,,Guatemala,Million dollars,2022,183.6,341534046,0.05375745175343368
302,,Colombia,Million dollars,2022,164.4,341534046,0.04813575745242101
303,,Argentina,Million dollars,2022,207.0,341534046,0.060608891682792876
304,,Rest of world,Million dollars,2022,2314.6,341534046,0.6777069598502048
305,,World,Million dollars,2022,6880.1,341534046,2.014469737520692
306,,World (quantity),"1,000 metric tons",2022,4868.9,341534046,1.4255972594896145
307,"Sugar, cane and beet",Mexico,Million dollars,2022,918.4,341534046,0.26890437739843953
308,,Brazil,Million dollars,2022,211.4,341534046,0.061897196626774946
309,,Guatemala,Million dollars,2022,170.9,341534046,0.05003893521057634
310,,El Salvador,Million dollars,2022,147.1,341534046,0.04307037664994605
311,,Colombia,Million dollars,2022,123.1,341534046,0.03604325877368021
312,,Dominican Republic,Million dollars,2022,168.9,341534046,0.049453342054220854
313,,Australia,Million dollars,2022,84.7,341534046,0.024799870171654862
314,,Rest of world,Million dollars,2022,573.7,341534046,0.1679773969005714
315,,World,Million dollars,2022,2398.2,341534046,0.7021847537858641
316,,World (quantity),"1,000 metric tons",2022,3164.4,341534046,0.9265254919856512
317,Other sweeteners and syrups,Canada,Million dollars,2022,432.9,341534046,0.1267516386931451
318,,Mexico,Million dollars,2022,176.4,341534046,0.05164931639055393
319,,India,Million dollars,2022,209.7,341534046,0.061399442443872784
320,,Argentina,Million dollars,2022,153.7,341534046,0.04500283406591915
321,,Brazil,Million dollars,2022,111.2,341534046,0.032558979493365066
